cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
secretory cells,,human,false,AQP5,explicit,Results p.4,"large populations of secretory cells and goblet cells (KRT7, CXCL17, F3, AQP5, CP)",pending,
secretory cells,,human,false,BPIFA1,explicit,Results p.4,"distinguished between goblet and secretory cells based on expression of MUC5AC-expressing goblet, and BPIFA1-expressing secretory cells",pending,
secretory cells,,human,false,CP,explicit,Results p.4,"large populations of secretory cells and goblet cells (KRT7, CXCL17, F3, AQP5, CP)",pending,
secretory cells,,human,false,CXCL17,explicit,Results p.4,"large populations of secretory cells and goblet cells (KRT7, CXCL17, F3, AQP5, CP)",pending,
secretory cells,,human,false,F3,explicit,Results p.4,"large populations of secretory cells and goblet cells (KRT7, CXCL17, F3, AQP5, CP)",pending,
secretory cells,,human,false,KRT7,explicit,Results p.4,"large populations of secretory cells and goblet cells (KRT7, CXCL17, F3, AQP5, CP)",pending,
squamous cells,,human,false,SCEL,explicit,Results p.4,"Squamous cells were identified by expression of SCEL, as well as multiple SPRR genes",pending,
AZGP1high goblet cells,,human,false,AZGP1,implied,Results p.10,AZGP1high goblet cells,pending,
BEST4high ciliahigh ciliated cells,,human,false,BEST4,implied,Results p.8,"The velocity pseudotime predicts progression from developing ciliated cells to FOXJ1high ciliated cells, to BEST4high ciliahigh ciliated cells",pending,
BPIFA1high secretory cells,,human,false,BPIFA1,implied,Results p.6,significant expansion of ... BPIFA1high secretory cells,pending,
CCL5high squamous cells,,human,false,CCL5,implied,Fig.5,"MUC5AChigh goblet cells, AZGP1high goblet cells, BPIFA1high secretory cells, KRT24highKRT13high secretory cells, CCL5high squamous cells",pending,
FFAR4high macrophages,,human,false,FFAR4,implied,Results p.8,"ITGAXhigh macrophages, FFAR4high macrophages, inflammatory macrophages, and IFN-responsive macrophages",pending,
FOXJ1high ciliated cells,,human,false,FOXJ1,implied,Results p.8,"The velocity pseudotime predicts progression from developing ciliated cells to FOXJ1high ciliated cells, to BEST4high ciliahigh ciliated cells",pending,
ITGAXhigh macrophages,,human,false,ITGAX,implied,Results p.8,"ITGAXhigh macrophages, FFAR4high macrophages, inflammatory macrophages, and IFN-responsive macrophages",pending,
KRT24highKRT13high secretory cells,,human,false,KRT13,implied,Results p.6,significant expansion of ... KRT24highKRT13high secretory cells,pending,
KRT24highKRT13high secretory cells,,human,false,KRT24,implied,Results p.6,significant expansion of ... KRT24highKRT13high secretory cells,pending,
MUC5AChigh goblet cells,,human,false,MUC5AC,implied,Results p.10,"MUC5AChigh goblet cells, early-response FOXJ1high ciliated cells, FOXJ1high ciliated cells, MUC5AChigh goblet cells",pending,
SERPINB11high secretory cells,,human,false,SERPINB11,implied,Results p.6,significant expansion of SERPINB11high secretory cells,pending,
T cells,,human,false,CD69,implied,Methods p.29,"T cells are largely CD69 and CD8A positive, with significantly-enriched expression of ITGAE, ITGB7 and CD44",pending,
T cells,,human,false,CD8A,implied,Methods p.29,"T cells are largely CD69 and CD8A positive, with significantly-enriched expression of ITGAE, ITGB7 and CD44",pending,
early-response FOXJ1high ciliated cells,,human,false,FOXJ1,implied,Results p.8,IFN-responsive ciliated cells and early response FOXJ1high ciliated cells represent phenotypic deviations,pending,
basal cells,,human,false,EGFR,inferred,Results p.6,"When considering only basal, goblet, and secretory cell subtypes, we found LGR5, TP63, EGFR, and KRT5 expression gradually decline across basal and developing secretory and goblet cells",pending,
basal cells,,human,false,LGR5,inferred,Results p.6,"When considering only basal, goblet, and secretory cell subtypes, we found LGR5, TP63, EGFR, and KRT5 expression gradually decline across basal and developing secretory and goblet cells",pending,
